time,current_ec,current_nc,pressure
734095.038935475,0.021,0.018,2095.6026518
734095.039629537,-0.026,0.007,2095.5408699
734095.040324294,0.005,0.016,2095.41730611
734095.041018322,0.07,0.037,2095.49379799
734095.041713102,0.03,0.022,2095.54871522
734095.042407199,0.018,0.028,2095.46241671
734095.043101921,0.034,0.017,2095.51635328
734095.043796701,0.009,0.01,2095.63599441
734095.044490741,-0.041,0,2095.58892249
734095.045185544,0.01,0.013,2095.44672606
734095.045879572,0.014,0.014,2095.43397742
734095.046574329,0.023,0.021,2095.59382581
734095.047268414,0.012,0.018,2095.49477865
734095.047963171,-0.013,0.005,2095.50164331
734095.048657199,0.074,0.043,2095.41240279
734095.049352396,-0.024,0.004,2095.53008259
734095.050046736,0.001,0.009,2095.55852188
